Fecha,flow,Site,Device,Loading,Shipping,Payments,Review,Congrats
2019-11-23,direct,MLA,Desktop,52243,48765,40878,30022,29232
2019-11-23,direct,MLA,Mobile,49689,46515,34921,22345,20291
2019-11-23,direct,MLA,iOS,26811,24805,20251,13932,12301
2019-11-23,direct,MLC,Android,32102,32198,22696,15676,13775
2019-11-23,direct,MLC,Desktop,8786,8751,6828,5579,5257
2019-11-23,direct,MLC,Mobile,14942,14710,10706,7555,6496
2019-11-23,direct,MLC,iOS,6366,6110,4769,3517,3105
2019-11-23,direct,MLU,Android,12545,12639,9540,7137,6692
2019-11-23,direct,MLU,Desktop,2461,2442,2043,1583,1535
2019-11-23,direct,MLU,Mobile,4139,4057,3227,2410,2276
2019-11-23,direct,MLU,iOS,3189,3082,2606,1936,1799
2019-11-24,cart,MLA,Android,176749,8573,6021,4109,3807
2019-11-24,cart,MLA,Desktop,48888,3418,2662,2233,2156
2019-11-24,cart,MLA,Mobile,53271,2127,1477,988,919
2019-11-24,cart,MLA,iOS,29739,1494,1121,880,813
2019-11-24,direct,MLA,Android,177604,170996,132739,81824,74368
2019-11-24,direct,MLA,Desktop,48978,45426,37128,27217,26724
2019-11-24,direct,MLA,Mobile,53152,49987,37526,22834,20887
2019-11-24,direct,MLA,iOS,29739,27498,22593,15856,14198
2019-11-24,direct,MLC,Android,36820,37491,25985,17882,15940
2019-11-24,direct,MLC,Desktop,10513,10361,8426,6904,6629
2019-11-24,direct,MLC,Mobile,17592,17366,12603,8953,7731
2019-11-24,direct,MLC,iOS,7885,7740,6080,4526,4044
2019-11-24,direct,MLU,Android,9380,9416,6925,4960,4657
2019-11-24,direct,MLU,Desktop,1629,1604,1333,1037,987
2019-11-24,direct,MLU,Mobile,3204,3126,2475,1848,1719
2019-11-24,direct,MLU,iOS,2412,2352,1932,1402,1283
2019-11-25,cart,MLA,Android,274354,13199,9464,7068,6629
2019-11-25,cart,MLA,Desktop,136308,8760,6993,6053,5905
2019-11-25,cart,MLA,Mobile,78627,3106,2199,1643,1551
2019-11-25,cart,MLA,iOS,47176,2226,1717,1389,1296
2019-11-25,direct,MLA,Android,273533,262078,210025,142178,130537
2019-11-25,direct,MLA,Desktop,135462,127267,108021,84115,81883
2019-11-25,direct,MLA,Mobile,77360,72196,56014,36504,33555
2019-11-25,direct,MLA,iOS,47176,44292,37231,28524,26474
2019-11-25,direct,MLC,Android,51504,51659,37523,27363,24688
2019-11-25,direct,MLC,Desktop,28201,28064,22726,18740,17982
2019-11-25,direct,MLC,Mobile,21463,21237,15576,11236,9895
2019-11-25,direct,MLC,iOS,11019,10635,8432,6700,6060
2019-11-25,direct,MLU,Android,19116,19261,15145,11686,10976
2019-11-25,direct,MLU,Desktop,6841,6753,5777,4538,4391
2019-11-25,direct,MLU,Mobile,6346,6232,5042,3834,3614
2019-11-25,direct,MLU,iOS,5959,5726,4823,3891,3624
2019-11-26,cart,MLA,Android,264398,12603,8857,6613,6051
2019-11-26,cart,MLA,Desktop,127022,8127,6442,5572,5382
2019-11-26,cart,MLA,Mobile,72988,2727,1998,1458,1353
2019-11-26,cart,MLA,iOS,46141,2237,1704,1366,1213
2019-11-26,direct,MLA,Android,262153,250947,201058,134557,122823
2019-11-26,direct,MLA,Desktop,127893,119777,101844,78595,76725
2019-11-26,direct,MLA,Mobile,72194,67752,52605,33724,31059
2019-11-26,direct,MLA,iOS,44892,42075,35735,26908,25264
2019-11-26,direct,MLC,Android,45669,45821,33561,24696,22318
2019-11-26,direct,MLC,Desktop,25998,25807,21029,17587,16854
2019-11-26,direct,MLC,Mobile,20048,19703,14725,10795,9391
2019-11-26,direct,MLC,iOS,10088,9734,7746,6123,5546
2019-11-26,direct,MLU,Android,19622,19647,15464,11898,11230
2019-11-26,direct,MLU,Desktop,6724,6667,5707,4582,4443
2019-11-26,direct,MLU,Mobile,6816,6646,5409,4082,3882
2019-11-26,direct,MLU,iOS,5968,5825,4964,3952,3740
2019-11-27,cart,MLA,Android,247476,11685,8285,6010,5558
2019-11-27,cart,MLA,Desktop,120186,7628,6008,5140,5036
2019-11-27,cart,MLA,Mobile,68635,2624,1904,1348,1270
2019-11-27,cart,MLA,iOS,43115,2107,1625,1305,1213
2019-11-27,direct,MLA,Android,246976,235985,188098,126504,115772
2019-11-27,direct,MLA,Desktop,119935,112811,95304,73870,72023
2019-11-27,direct,MLA,Mobile,68122,63995,49689,32122,29635
2019-11-27,direct,MLA,iOS,43192,39947,33685,26098,24179
2019-11-27,direct,MLC,Android,43222,43319,31517,23238,20979
2019-11-27,direct,MLC,Desktop,24065,23900,19393,16209,15515
2019-11-27,direct,MLC,Mobile,19753,19482,14662,10659,9348
2019-11-27,direct,MLC,iOS,9111,8803,7100,5563,5036
2019-11-27,direct,MLU,Android,20019,20101,15987,12465,11816
2019-11-27,direct,MLU,Desktop,6678,6623,5714,4645,4517
2019-11-27,direct,MLU,Mobile,6226,6127,5134,3958,3725
2019-11-27,direct,MLU,iOS,5523,5415,4569,3591,3343
2019-11-28,cart,MLA,Android,241052,11404,7972,5769,5335
2019-11-28,cart,MLA,Desktop,115718,7219,5644,4786,4663
2019-11-28,cart,MLA,Mobile,67177,2579,1852,1362,1278
2019-11-28,cart,MLA,iOS,41536,2005,1549,1249,1152
2019-11-28,direct,MLA,Android,242636,233020,185083,122950,110887
2019-11-28,direct,MLA,Desktop,116326,109458,92165,70284,68425
2019-11-28,direct,MLA,Mobile,66857,62587,48459,30972,28675
2019-11-28,direct,MLA,iOS,43511,41281,34196,25144,23265
2019-11-28,direct,MLC,Android,45439,45635,33001,23922,21493
2019-11-28,direct,MLC,Desktop,23963,23856,19098,15658,15061
2019-11-28,direct,MLC,Mobile,20282,20081,15111,10982,9732
2019-11-28,direct,MLC,iOS,9291,8983,7100,5533,5119
2019-11-28,direct,MLU,Android,18847,19007,14886,11274,10626
2019-11-28,direct,MLU,Desktop,6581,6518,5508,4439,4323
2019-11-28,direct,MLU,Mobile,6203,6123,4842,3704,3488
2019-11-28,direct,MLU,iOS,5495,5407,4674,3710,3448
2019-11-29,cart,MLA,Android,323728,14162,10164,7392,6895
2019-11-29,cart,MLA,Desktop,153045,9185,7407,6224,6071
2019-11-29,cart,MLA,Mobile,83664,3238,2412,1724,1652
2019-11-29,cart,MLA,iOS,54264,2617,1969,1513,1384
2019-11-29,direct,MLA,Android,323722,312577,254673,157566,143755
2019-11-29,direct,MLA,Desktop,153342,144853,123840,92586,90516
2019-11-29,direct,MLA,Mobile,84016,78955,62011,37569,34736
2019-11-29,direct,MLA,iOS,50848,48540,40721,30016,27340
2019-11-29,direct,MLC,Android,51873,51997,38521,28674,25866
2019-11-29,direct,MLC,Desktop,26022,25918,21361,17841,17175
2019-11-29,direct,MLC,Mobile,20986,20779,15760,11744,10596
2019-11-29,direct,MLC,iOS,9962,9663,7608,6030,5568
2019-11-29,direct,MLU,Android,24196,24393,19632,14826,13893
2019-11-29,direct,MLU,Desktop,8683,8637,7452,5993,5800
2019-11-29,direct,MLU,Mobile,7446,7320,5995,4464,4200
2019-11-29,direct,MLU,iOS,7249,7127,6155,4800,4393
2019-11-30,cart,MLA,Android,231847,10940,7776,5531,5103
2019-11-30,cart,MLA,Desktop,71676,4739,3718,3097,3052
2019-11-30,cart,MLA,Mobile,67109,2685,1985,1422,1351
2019-11-30,cart,MLA,iOS,37441,1985,1510,1175,1096
2019-11-30,direct,MLA,Android,237355,228321,180556,112397,103323
2019-11-30,direct,MLA,Desktop,71821,67408,56770,40885,39706
2019-11-30,direct,MLA,Mobile,67606,63597,49586,30139,27606
2019-11-30,direct,MLA,iOS,35530,33480,27514,19872,17485
2019-11-30,direct,MLC,Android,45010,45083,32825,24169,21871
2019-11-30,direct,MLC,Desktop,13588,13508,11101,9372,9042
2019-11-30,direct,MLC,Mobile,20508,20278,15530,11546,10233
2019-11-30,direct,MLC,iOS,8777,8426,6622,5318,4758
2019-11-30,direct,MLU,Android,15699,15838,12293,9258,8670
2019-11-30,direct,MLU,Desktop,3313,3273,2820,2226,2165
2019-11-30,direct,MLU,Mobile,5153,5058,4059,3026,2866
2019-11-30,direct,MLU,iOS,4462,4420,3691,2885,2593
2019-12-01,cart,MLA,Android,228648,11435,8046,5655,5229
2019-12-01,cart,MLA,Desktop,68146,4820,3821,3200,3133
2019-12-01,cart,MLA,Mobile,69294,2696,1917,1335,1274
2019-12-01,cart,MLA,iOS,38525,2071,1564,1243,1146
2019-12-01,direct,MLA,Android,232695,223284,177534,109288,98731
2019-12-01,direct,MLA,Desktop,68092,63802,53571,39182,38012
2019-12-01,direct,MLA,Mobile,69606,65316,50421,30549,27919
2019-12-01,direct,MLA,iOS,40473,37868,31285,21664,19423
2019-12-01,direct,MLC,Android,50773,50995,37738,27628,24835
2019-12-01,direct,MLC,Desktop,15858,15817,13184,11153,10754
2019-12-01,direct,MLC,Mobile,24327,24047,18241,13414,11874
2019-12-01,direct,MLC,iOS,10322,9971,7942,6204,5598
2019-12-01,direct,MLU,Android,16027,16161,12459,9410,8807
2019-12-01,direct,MLU,Desktop,3532,3488,2956,2320,2234
2019-12-01,direct,MLU,Mobile,5596,5460,4313,3145,2954
2019-12-01,direct,MLU,iOS,4449,4370,3696,2822,2648
2019-12-02,cart,MLA,Android,348103,16603,11984,8820,8245
2019-12-02,cart,MLA,Desktop,158868,10299,8238,7034,6840
2019-12-02,cart,MLA,Mobile,90919,3508,2604,1915,1814
2019-12-02,cart,MLA,iOS,59400,2973,2196,1735,1614
2019-12-02,direct,MLA,Android,350737,340342,271285,175986,160983
2019-12-02,direct,MLA,Desktop,159571,150265,127989,99196,96971
2019-12-02,direct,MLA,Mobile,91107,85273,66862,43606,40107
2019-12-02,direct,MLA,iOS,60719,57643,48630,36972,34003
2019-12-02,direct,MLC,Android,59444,59683,45127,34587,31564
2019-12-02,direct,MLC,Desktop,35314,35145,29166,24601,23748
2019-12-02,direct,MLC,Mobile,26921,26521,20324,15318,13608
2019-12-02,direct,MLC,iOS,12499,12188,10060,8211,7482
2019-12-02,direct,MLU,Android,26909,27060,21756,17001,15995
2019-12-02,direct,MLU,Desktop,8925,8864,7723,6297,6146
2019-12-02,direct,MLU,Mobile,9084,8895,7316,5636,5327
2019-12-02,direct,MLU,iOS,7851,7702,6730,5411,5063
2019-12-03,cart,MLA,Android,315772,15159,10924,8024,7462
2019-12-03,cart,MLA,Desktop,149967,9691,7729,6771,6647
2019-12-03,cart,MLA,Mobile,91492,3463,2485,1850,1771
2019-12-03,cart,MLA,iOS,53820,2741,2095,1679,1533
2019-12-03,direct,MLA,Android,313315,302585,241245,157325,144833
2019-12-03,direct,MLA,Desktop,150314,141215,119683,93403,90750
2019-12-03,direct,MLA,Mobile,90712,85114,66533,43525,39549
2019-12-03,direct,MLA,iOS,54189,51615,43682,33069,30700
2019-12-03,direct,MLC,Android,62465,62780,47028,35273,31966
2019-12-03,direct,MLC,Desktop,34446,34251,28522,23998,23064
2019-12-03,direct,MLC,Mobile,29175,28774,22103,16359,14380
2019-12-03,direct,MLC,iOS,12931,12566,10205,8308,7590
2019-12-03,direct,MLU,Android,27942,28175,22614,17604,16529
2019-12-03,direct,MLU,Desktop,8320,8229,7144,5823,5655
2019-12-03,direct,MLU,Mobile,9374,9198,7410,5722,5386
2019-12-03,direct,MLU,iOS,7793,7667,6577,5235,4846
2019-12-04,cart,MLA,Android,328703,15498,10998,8119,7540
2019-12-04,cart,MLA,Desktop,146741,9754,7738,6624,6487
2019-12-04,cart,MLA,Mobile,89022,3522,2575,1848,1767
2019-12-04,cart,MLA,iOS,54117,2653,1971,1587,1481
2019-12-04,direct,MLA,Android,328033,316308,254268,167259,152173
2019-12-04,direct,MLA,Desktop,146932,138124,3823,2597,2538
2019-12-04,direct,MLA,Mobile,90612,85284,5254,3096,2682
2019-12-04,direct,MLA,iOS,54117,51026,43061,32814,30241
2019-12-04,direct,MLC,Android,57381,57554,42905,32393,29334
2019-12-04,direct,MLC,Desktop,32311,32135,1223,1052,1013
2019-12-04,direct,MLC,Mobile,27843,27457,1736,1245,1056
2019-12-04,direct,MLC,iOS,11783,11468,9296,7499,6883
2019-12-04,direct,MLU,Android,27499,27684,22182,17394,16281
2019-12-04,direct,MLU,Desktop,8740,8679,205,149,140
2019-12-04,direct,MLU,Mobile,9456,9338,375,254,231
2019-12-04,direct,MLU,iOS,8110,8032,6919,5481,5121
2019-12-05,cart,MLA,Android,291729,14004,10119,7633,7095
2019-12-05,cart,MLA,Desktop,133761,8751,6951,5999,5891
2019-12-05,cart,MLA,Mobile,82778,3180,2300,1728,1665
2019-12-05,cart,MLA,iOS,48036,2446,1850,1479,1346
2019-12-05,direct,MLA,Android,289733,277129,225991,153752,141197
2019-12-05,direct,MLA,Desktop,133749,125776,101565,79884,77671
2019-12-05,direct,MLA,Mobile,83363,77941,59059,38539,35874
2019-12-05,direct,MLA,iOS,49343,46175,38719,29773,26791
2019-12-05,direct,MLC,Android,53397,53588,39678,29635,27055
2019-12-05,direct,MLC,Desktop,29472,29331,16774,13701,12813
2019-12-05,direct,MLC,Mobile,26391,26066,13293,9626,8393
2019-12-05,direct,MLC,iOS,11385,10995,8968,7256,6729
2019-12-05,direct,MLU,Android,26548,26791,21768,16936,15941
2019-12-05,direct,MLU,Desktop,8053,8009,5810,4638,4477
2019-12-05,direct,MLU,Mobile,8771,8597,5823,4424,4128
2019-12-05,direct,MLU,iOS,7282,7131,6108,4890,4552
2019-12-06,cart,MLA,Android,256878,12580,8951,6717,6262
2019-12-06,cart,MLA,Desktop,116902,7914,6337,5553,5446
2019-12-06,cart,MLA,Mobile,73069,2892,2127,1558,1472
2019-12-06,cart,MLA,iOS,40953,1945,1461,1173,1092
2019-12-06,direct,MLA,Android,263476,251312,204724,143386,131911
2019-12-06,direct,MLA,Desktop,117801,112107,88835,69332,66753
2019-12-06,direct,MLA,Mobile,73506,69321,53434,35744,32911
2019-12-06,direct,MLA,iOS,42157,39925,32934,25437,23922
2019-12-06,direct,MLC,Android,50760,50977,37478,28147,25545
2019-12-06,direct,MLC,Desktop,25599,25497,12993,10487,9945
2019-12-06,direct,MLC,Mobile,24139,23867,11919,8428,7206
2019-12-06,direct,MLC,iOS,10220,9958,7966,6273,5748
2019-12-06,direct,MLU,Android,24771,25008,20126,15708,14710
2019-12-06,direct,MLU,Desktop,7280,7211,5138,4151,4034
2019-12-06,direct,MLU,Mobile,8145,8064,5523,4162,3920
2019-12-06,direct,MLU,iOS,6274,6199,5235,4116,3773
2019-12-07,cart,MLA,Android,204746,9797,6939,5031,4681
2019-12-07,cart,MLA,Desktop,57857,3915,3061,2602,2552
2019-12-07,cart,MLA,Mobile,60912,2377,1738,1240,1177
2019-12-07,cart,MLA,iOS,31384,1531,1103,885,806
2019-12-07,direct,MLA,Android,206526,197064,158871,104292,94932
2019-12-07,direct,MLA,Desktop,57871,54174,42332,32002,31228
2019-12-07,direct,MLA,Mobile,61291,57072,40237,26539,24525
2019-12-07,direct,MLA,iOS,32517,30441,25137,18613,16768
2019-12-07,direct,MLC,Android,46138,46155,33548,24731,22016
2019-12-07,direct,MLC,Desktop,13143,13028,9775,8232,7892
2019-12-07,direct,MLC,Mobile,22596,22324,15081,10928,9684
2019-12-07,direct,MLC,iOS,9411,9038,7017,5566,5075
2019-12-07,direct,MLU,Android,18213,18272,13973,10735,9943
2019-12-07,direct,MLU,Desktop,3196,3160,2461,1974,1913
2019-12-07,direct,MLU,Mobile,6314,6150,4521,3303,3126
2019-12-07,direct,MLU,iOS,4502,4418,3733,2864,2671
2019-12-08,cart,MLA,Android,210823,10531,7468,5349,4971
2019-12-08,cart,MLA,Desktop,54874,3672,2883,2439,2377
2019-12-08,cart,MLA,Mobile,64751,2538,1882,1319,1254
2019-12-08,cart,MLA,iOS,35119,1998,1486,1175,1080
2019-12-08,direct,MLA,Android,216286,206294,161557,102330,92883
2019-12-08,direct,MLA,Desktop,55893,52426,44128,32605,31743
2019-12-08,direct,MLA,Mobile,62127,57699,44037,28144,25709
2019-12-08,direct,MLA,iOS,34970,32191,26472,19805,18203
2019-12-08,direct,MLC,Android,51240,51324,37128,27654,25182
2019-12-08,direct,MLC,Desktop,15016,14966,12329,10357,9934
2019-12-08,direct,MLC,Mobile,26467,26141,19477,14011,12434
2019-12-08,direct,MLC,iOS,10407,10110,7805,6058,5448
2019-12-08,direct,MLU,Android,17320,17367,13272,9989,9284
2019-12-08,direct,MLU,Desktop,2982,2937,2438,1885,1829
2019-12-08,direct,MLU,Mobile,6096,5972,4743,3551,3353
2019-12-08,direct,MLU,iOS,4412,4311,3685,2769,2580
2019-12-09,cart,MLA,Android,318389,16158,11752,9066,8445
2019-12-09,cart,MLA,Desktop,155026,10292,8251,7257,7097
2019-12-09,cart,MLA,Mobile,93600,3605,2752,2032,1927
2019-12-09,cart,MLA,iOS,57384,2995,2262,1837,1704
2019-12-09,direct,MLA,Android,319773,305010,248139,171682,158391
2019-12-09,direct,MLA,Desktop,155212,145501,124497,99439,97272
2019-12-09,direct,MLA,Mobile,94928,88092,69260,46332,42813
2019-12-09,direct,MLA,iOS,56741,53510,44992,35152,32067
2019-12-09,direct,MLC,Android,62367,62394,47002,35716,32510
2019-12-09,direct,MLC,Desktop,37846,37692,30991,26322,25462
2019-12-09,direct,MLC,Mobile,30113,29659,22665,16858,14996
2019-12-09,direct,MLC,iOS,13733,13276,11036,8910,8228
2019-12-09,direct,MLU,Android,33518,33705,27642,21934,20577
2019-12-09,direct,MLU,Desktop,10222,10136,8876,7316,7156
2019-12-09,direct,MLU,Mobile,11119,10930,8996,6969,6612
2019-12-09,direct,MLU,iOS,9550,9412,8076,6533,6104
2019-12-10,cart,MLA,Android,299950,14875,10774,8317,7781
2019-12-10,cart,MLA,Desktop,138681,9574,7669,6753,6606
2019-12-10,cart,MLA,Mobile,88795,3481,2628,1969,1884
2019-12-10,cart,MLA,iOS,52241,2790,2224,1850,1702
2019-12-10,direct,MLA,Android,297412,287094,233395,158551,146354
2019-12-10,direct,MLA,Desktop,138137,128943,110651,88155,86218
2019-12-10,direct,MLA,Mobile,87838,81590,64504,43734,40361
2019-12-10,direct,MLA,iOS,54126,50470,43111,33406,30832
2019-12-10,direct,MLC,Android,62285,62548,46774,35375,32404
2019-12-10,direct,MLC,Desktop,35433,35271,29034,24503,23735
2019-12-10,direct,MLC,Mobile,27678,27376,20936,15725,14072
2019-12-10,direct,MLC,iOS,13304,12935,10528,8419,7738
2019-12-10,direct,MLU,Android,30359,30565,24767,19345,18299
2019-12-10,direct,MLU,Desktop,9166,9101,7841,6480,6318
2019-12-10,direct,MLU,Mobile,10161,9979,8166,6381,6037
2019-12-10,direct,MLU,iOS,8421,8255,7129,5840,5451
2019-12-11,cart,MLA,Android,308383,14812,10674,8101,7599
2019-12-11,cart,MLA,Desktop,144297,9493,7592,6615,6480
2019-12-11,cart,MLA,Mobile,91674,3643,2685,2008,1917
2019-12-11,cart,MLA,iOS,55447,2728,2059,1735,1625
2019-12-11,direct,MLA,Android,297799,287287,231512,156661,144203
2019-12-11,direct,MLA,Desktop,143544,134946,114688,90433,88356
2019-12-11,direct,MLA,Mobile,92066,85977,67660,44994,41392
2019-12-11,direct,MLA,iOS,55549,52873,39490,29723,27376
2019-12-11,direct,MLC,Android,57826,58004,43330,33170,30260
2019-12-11,direct,MLC,Desktop,33159,33023,26901,22576,21795
2019-12-11,direct,MLC,Mobile,26358,26107,19803,14784,13208
2019-12-11,direct,MLC,iOS,12486,12169,8808,7256,6336
2019-12-11,direct,MLU,Android,29515,29752,24171,19154,17929
2019-12-11,direct,MLU,Desktop,8813,8698,7620,6360,6188
2019-12-11,direct,MLU,Mobile,9882,9779,7963,6203,5896
2019-12-11,direct,MLU,iOS,8164,8087,6541,5313,4981
2019-12-12,cart,MLA,Android,293047,14232,10330,7846,7236
2019-12-12,cart,MLA,Desktop,137138,9091,7396,6242,6102
2019-12-12,cart,MLA,Mobile,85820,3166,2417,1794,1710
2019-12-12,cart,MLA,iOS,52632,2539,1888,1494,1366
2019-12-12,direct,MLA,Android,299732,287580,232543,161236,148347
2019-12-12,direct,MLA,Desktop,139676,131119,112255,87076,84880
2019-12-12,direct,MLA,Mobile,84022,79108,62875,42219,38991
2019-12-12,direct,MLA,iOS,51769,49365,39369,28713,26026
2019-12-12,direct,MLC,Android,55788,56048,42165,31610,29034
2019-12-12,direct,MLC,Desktop,30822,30633,25089,20890,20228
2019-12-12,direct,MLC,Mobile,24950,24651,18640,13901,12321
2019-12-12,direct,MLC,iOS,12232,11941,9103,7176,6679
2019-12-12,direct,MLU,Android,28917,29024,23352,18307,17238
2019-12-12,direct,MLU,Desktop,9303,9229,8003,6589,6436
2019-12-12,direct,MLU,Mobile,9664,9571,7837,6048,5741
2019-12-12,direct,MLU,iOS,8261,8187,6812,5397,5037
2019-12-13,cart,MLA,Android,258679,12898,9262,6958,6487
2019-12-13,cart,MLA,Desktop,118254,8213,6570,5738,5583
2019-12-13,cart,MLA,Mobile,75898,2993,2170,1623,1548
2019-12-13,cart,MLA,iOS,44042,2120,1573,1285,1188
2019-12-13,direct,MLA,Android,262778,251650,205066,138866,127605
2019-12-13,direct,MLA,Desktop,118245,110919,94867,75817,73731
2019-12-13,direct,MLA,Mobile,76467,71638,54756,38444,35409
2019-12-13,direct,MLA,iOS,43450,40991,34902,27298,25311
2019-12-13,direct,MLC,Android,52722,52989,39934,30503,27799
2019-12-13,direct,MLC,Desktop,26901,26779,22279,18905,18208
2019-12-13,direct,MLC,Mobile,23774,23485,17600,13282,11893
2019-12-13,direct,MLC,iOS,10826,10439,8436,6891,6269
2019-12-13,direct,MLU,Android,26676,26829,21756,17081,16012
2019-12-13,direct,MLU,Desktop,8013,7935,6969,5663,5495
2019-12-13,direct,MLU,Mobile,9321,9164,7658,5964,5680
2019-12-13,direct,MLU,iOS,6938,6808,5919,4722,4393
2019-12-14,cart,MLA,Android,218971,10729,7594,5454,5094
2019-12-14,cart,MLA,Desktop,63910,4491,3560,3038,2943
2019-12-14,cart,MLA,Mobile,68369,2838,2140,1524,1449
2019-12-14,cart,MLA,iOS,34696,1800,1396,1130,1045
2019-12-14,direct,MLA,Android,222148,211491,170784,110093,100139
2019-12-14,direct,MLA,Desktop,63747,59632,50293,38005,36948
2019-12-14,direct,MLA,Mobile,69267,64180,50032,32362,30024
2019-12-14,direct,MLA,iOS,35634,33800,27687,20136,18194
2019-12-14,direct,MLC,Android,48436,48662,36208,27090,24622
2019-12-14,direct,MLC,Desktop,13914,13809,11605,9921,9576
2019-12-14,direct,MLC,Mobile,23841,23600,17705,13247,11783
2019-12-14,direct,MLC,iOS,10750,10337,8512,6657,5974
2019-12-14,direct,MLU,Android,21588,21621,16957,12891,12035
2019-12-14,direct,MLU,Desktop,3754,3710,3168,2564,2494
2019-12-14,direct,MLU,Mobile,7488,7350,6022,4521,4256
2019-12-14,direct,MLU,iOS,5409,5300,4454,3492,3259
2019-12-15,cart,MLA,Android,234905,12240,8623,6341,5884
2019-12-15,cart,MLA,Desktop,67734,5117,4071,3513,3447
2019-12-15,cart,MLA,Mobile,74584,3029,2214,1585,1494
2019-12-15,cart,MLA,iOS,41916,2352,1787,1449,1342
2019-12-15,direct,MLA,Android,232423,221779,177966,115612,104734
2019-12-15,direct,MLA,Desktop,67465,62991,53411,41045,39985
2019-12-15,direct,MLA,Mobile,73537,68770,53485,33433,30454
2019-12-15,direct,MLA,iOS,41398,38980,32806,24436,22762
2019-12-15,direct,MLC,Android,54078,54280,39934,29666,26871
2019-12-15,direct,MLC,Desktop,15478,15396,12989,11099,10715
2019-12-15,direct,MLC,Mobile,27285,27036,20565,15296,13573
2019-12-15,direct,MLC,iOS,11974,11770,9294,7249,6609
2019-12-15,direct,MLU,Android,21714,21749,17066,12696,11913
2019-12-15,direct,MLU,Desktop,3933,3889,3213,2587,2494
2019-12-15,direct,MLU,Mobile,7824,7721,6184,4760,4456
2019-12-15,direct,MLU,iOS,5323,5161,4300,3368,3114
2019-12-16,cart,MLA,Android,299437,16032,11088,8073,7234
2019-12-16,cart,MLA,Desktop,154346,11494,9050,7525,6647
2019-12-16,cart,MLA,Mobile,89456,4118,2991,2068,1742
2019-12-16,cart,MLA,iOS,53868,2844,2100,1670,1488
2019-12-16,direct,MLA,Android,300337,298794,232502,149014,131459
2019-12-16,direct,MLA,Desktop,154996,158504,132566,100677,88369
2019-12-16,direct,MLA,Mobile,87085,92403,69480,43581,35287
2019-12-16,direct,MLA,iOS,52662,51622,40068,28317,24532
2019-12-16,direct,MLC,Android,59414,61660,45483,33780,29963
2019-12-16,direct,MLC,Desktop,36403,39804,31245,25686,22353
2019-12-16,direct,MLC,Mobile,26868,30651,21906,15647,12455
2019-12-16,direct,MLC,iOS,12746,12831,9784,7302,6431
2019-12-16,direct,MLU,Android,31168,32125,25470,19070,17646
2019-12-16,direct,MLU,Desktop,9729,10506,8977,7284,6457
2019-12-16,direct,MLU,Mobile,11085,12270,9859,7392,6375
2019-12-16,direct,MLU,iOS,8467,8549,7112,5105,4533
